location_id,latitude,longitude,elevation_m,scenario,period,month,precipitation_mm,mean_temperature_c,minimum_temperature_c,maximum_temperature_c,relative_humidity_percent,wind_speed_ms,consecutive_dry_days_index,heavy_rain_days,heat_stress_days,drought_tendency,coconut_climate_suitability,temperature_spread_c,precipitation_spread_fraction,data_source_type,generation_version
davao,7.073,125.612,35,ssp245,2021-2040,5,168.892,27.884,23.684,32.884,80.04,2.275,0.1487,2.286,4.584,0.1487,0.7999,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,6,231.811,27.384,23.184,32.384,85.299,2.075,0.1137,3.137,3.334,0.1137,0.7961,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,7,267.445,26.984,22.784,31.984,87.011,1.875,0.0939,3.619,2.334,0.0939,0.7793,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,8,258.983,27.084,22.884,32.084,86.842,1.729,0.0986,3.505,2.584,0.0986,0.7845,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,9,215.722,27.184,22.984,32.184,85.977,1.675,0.1227,2.919,2.834,0.1227,0.8256,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,10,206.584,27.184,22.984,32.184,85.794,1.729,0.1277,2.796,2.834,0.1277,0.8355,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,11,182.962,26.984,22.784,31.984,84.322,1.875,0.1409,2.476,2.334,0.1409,0.8704,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2021-2040,12,151.585,26.584,22.384,31.584,81.694,2.075,0.1583,2.051,1.334,0.1583,0.8053,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,1,122.043,26.778,22.578,31.778,78.766,2.275,0.1972,1.676,2.944,0.1972,0.7737,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,2,88.521,26.978,22.778,31.978,76.095,2.421,0.2158,1.216,3.444,0.2158,0.7417,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,3,96.107,27.578,23.378,32.578,75.247,2.475,0.2116,1.32,4.944,0.2116,0.7184,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,4,104.928,28.178,23.978,33.178,75.424,2.421,0.2067,1.441,6.444,0.2067,0.6939,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,5,167.597,28.278,24.078,33.278,79.677,2.275,0.1719,2.302,6.694,0.1719,0.7701,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,6,230.085,27.778,23.578,32.778,84.927,2.075,0.1372,3.16,5.444,0.1372,0.7698,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,7,265.483,27.378,23.178,32.377,86.635,1.875,0.1175,3.646,4.444,0.1175,0.7553,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,8,257.06,27.478,23.278,32.478,86.466,1.729,0.1222,3.53,4.694,0.1222,0.7584,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,9,214.075,27.578,23.378,32.578,85.606,1.675,0.1461,2.94,4.944,0.1461,0.7992,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,10,204.976,27.578,23.378,32.578,85.425,1.729,0.1511,2.815,4.944,0.1511,0.8092,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,11,181.55,27.378,23.178,32.377,83.956,1.875,0.1641,2.493,4.444,0.1641,0.8424,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2041-2060,12,150.447,26.978,22.778,31.978,81.334,2.075,0.1814,2.066,3.444,0.1814,0.8229,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,1,121.141,27.171,22.971,32.171,78.41,2.275,0.2202,1.688,5.053,0.2202,0.7711,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,2,87.854,27.371,23.171,32.371,75.745,2.421,0.2387,1.224,5.553,0.2387,0.7154,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,3,95.362,27.971,23.771,32.971,74.895,2.475,0.2345,1.329,7.053,0.2345,0.6893,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,4,104.104,28.571,24.371,33.571,75.07,2.421,0.2297,1.451,8.553,0.2297,0.6647,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,5,166.303,28.671,24.471,33.671,79.314,2.275,0.1951,2.317,8.803,0.1951,0.7403,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,6,228.358,28.171,23.971,33.171,84.555,2.075,0.1606,3.182,7.553,0.1606,0.7436,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,7,263.521,27.771,23.571,32.771,86.258,1.875,0.1411,3.672,6.553,0.1411,0.7293,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,8,255.138,27.871,23.671,32.871,86.09,1.729,0.1458,3.555,6.803,0.1458,0.7324,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,9,212.427,27.971,23.771,32.971,85.236,1.675,0.1695,2.96,7.053,0.1695,0.7729,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,10,203.367,27.971,23.771,32.971,85.055,1.729,0.1745,2.834,7.053,0.1745,0.7828,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,11,180.137,27.771,23.571,32.771,83.59,1.875,0.1874,2.51,6.553,0.1874,0.8124,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2061-2080,12,149.309,27.371,23.171,32.371,80.974,2.075,0.2046,2.08,5.553,0.2046,0.796,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,1,120.239,27.565,23.365,32.565,78.055,2.275,0.2432,1.699,7.162,0.2432,0.7417,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,2,87.187,27.765,23.565,32.765,75.394,2.421,0.2616,1.232,7.662,0.2616,0.6864,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,3,94.616,28.365,24.165,33.365,74.542,2.475,0.2574,1.337,9.162,0.2574,0.6602,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,4,103.28,28.965,24.765,33.965,74.716,2.421,0.2526,1.46,10.662,0.2526,0.6355,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,5,165.008,29.065,24.865,34.065,78.95,2.275,0.2183,2.332,10.912,0.2183,0.7104,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,6,226.632,28.565,24.365,33.565,84.183,2.075,0.1841,3.203,9.662,0.1841,0.7173,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,7,261.56,28.165,23.965,33.165,85.881,1.875,0.1647,3.697,8.662,0.1647,0.7033,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,8,253.215,28.265,24.065,33.265,85.714,1.729,0.1693,3.579,8.912,0.1693,0.7064,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,9,210.779,28.365,24.165,33.365,84.866,1.675,0.1929,2.979,9.162,0.1929,0.7466,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,10,201.758,28.365,24.165,33.365,84.685,1.729,0.1979,2.852,9.162,0.1979,0.7564,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,11,178.725,28.165,23.965,33.165,83.224,1.875,0.2107,2.526,8.662,0.2107,0.7824,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp245,2081-2100,12,148.171,27.765,23.565,32.765,80.613,2.075,0.2277,2.094,7.662,0.2277,0.7664,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,1,123.848,25.99,21.79,30.99,79.477,2.305,0.1512,1.651,0.0,0.1512,0.7378,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,2,89.855,26.19,21.99,31.19,76.797,2.451,0.1701,1.198,0.0,0.1701,0.7052,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,3,97.598,26.79,22.59,31.79,75.952,2.505,0.1658,1.301,0.725,0.1658,0.7514,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,4,106.576,27.39,23.19,32.39,76.132,2.451,0.1608,1.421,2.225,0.1608,0.7523,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,5,170.187,27.49,23.29,32.49,80.404,2.305,0.1255,2.269,2.475,0.1255,0.8297,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,6,233.537,26.99,22.79,31.99,85.671,2.105,0.0903,3.114,1.225,0.0903,0.8211,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,7,269.407,26.59,22.39,31.59,87.388,1.905,0.0703,3.592,0.225,0.0703,0.758,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,8,260.906,26.69,22.49,31.69,87.218,1.759,0.0751,3.479,0.475,0.0751,0.7733,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,9,217.37,26.79,22.59,31.79,86.347,1.705,0.0992,2.898,0.725,0.0992,0.8267,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,10,208.193,26.79,22.59,31.79,86.164,1.759,0.1043,2.776,0.725,0.1043,0.8367,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,11,184.375,26.59,22.39,31.59,84.687,1.905,0.1176,2.458,0.225,0.1176,0.8506,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,historical,12,152.722,26.19,21.99,31.19,82.054,2.105,0.1352,2.036,0.0,0.1352,0.7876,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,1,122.585,26.541,22.341,31.541,78.979,2.305,0.1834,1.669,1.678,0.1834,0.7629,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,2,88.921,26.741,22.541,31.741,76.306,2.451,0.2021,1.211,2.178,0.2021,0.7308,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,3,96.555,27.341,23.141,32.341,75.459,2.505,0.1979,1.314,3.678,0.1979,0.7358,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,4,105.422,27.941,23.741,32.941,75.636,2.451,0.1929,1.435,5.178,0.1929,0.7114,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,5,168.374,28.041,23.841,33.041,79.895,2.305,0.158,2.292,5.428,0.158,0.788,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,6,231.12,27.541,23.341,32.541,85.15,2.105,0.1231,3.146,4.178,0.1231,0.7856,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,7,266.66,27.141,22.941,32.141,86.861,1.905,0.1034,3.63,3.178,0.1034,0.7709,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,8,258.214,27.241,23.041,32.241,86.692,1.759,0.108,3.515,3.428,0.108,0.7741,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,9,215.063,27.341,23.141,32.341,85.829,1.705,0.132,2.928,3.678,0.132,0.815,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,10,205.941,27.341,23.141,32.341,85.646,1.759,0.1371,2.804,3.678,0.1371,0.825,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,11,182.397,27.141,22.941,32.141,84.175,1.905,0.1502,2.483,3.178,0.1502,0.8604,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2021-2040,12,151.129,26.741,22.541,31.741,81.55,2.105,0.1675,2.057,2.178,0.1675,0.8123,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,1,121.321,27.092,22.892,32.092,78.481,2.305,0.2156,1.686,4.631,0.2156,0.7769,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,2,87.987,27.292,23.092,32.292,75.815,2.451,0.2341,1.222,5.131,0.2341,0.7212,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,3,95.511,27.892,23.692,32.892,74.965,2.505,0.2299,1.327,6.631,0.2299,0.6951,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,4,104.269,28.492,24.292,33.492,75.14,2.451,0.2251,1.449,8.131,0.2251,0.6706,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,5,166.562,28.592,24.392,33.592,79.386,2.305,0.1905,2.314,8.381,0.1905,0.7462,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,6,228.703,28.092,23.892,33.092,84.629,2.105,0.1559,3.177,7.131,0.1559,0.7488,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,7,263.914,27.692,23.492,32.692,86.333,1.905,0.1364,3.667,6.131,0.1364,0.7345,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,8,255.522,27.792,23.592,32.792,86.165,1.759,0.141,3.55,6.381,0.141,0.7376,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,9,212.756,27.892,23.692,32.892,85.31,1.705,0.1648,2.956,6.631,0.1648,0.7782,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,10,203.689,27.892,23.692,32.892,85.129,1.759,0.1698,2.83,6.631,0.1698,0.7881,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,11,180.42,27.692,23.492,32.692,83.663,1.905,0.1828,2.507,6.131,0.1828,0.8184,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2041-2060,12,149.536,27.292,23.092,32.292,81.046,2.105,0.1999,2.078,5.131,0.1999,0.8019,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,1,120.058,27.644,23.444,32.644,77.984,2.305,0.2478,1.702,7.584,0.2478,0.7359,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,2,87.054,27.844,23.644,32.844,75.324,2.451,0.2661,1.234,8.084,0.2661,0.6806,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,3,94.467,28.444,24.244,33.444,74.472,2.505,0.262,1.339,9.584,0.262,0.6543,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,4,103.115,29.044,24.844,34.044,74.645,2.451,0.2572,1.461,11.084,0.2572,0.6297,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,5,164.749,29.144,24.944,34.144,78.877,2.305,0.223,2.335,11.334,0.223,0.7045,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,6,226.287,28.644,24.444,33.644,84.108,2.105,0.1888,3.207,10.084,0.1888,0.7121,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,7,261.167,28.244,24.044,33.244,85.806,1.905,0.1694,3.702,9.084,0.1694,0.6981,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,8,252.831,28.344,24.144,33.344,85.639,1.759,0.174,3.583,9.334,0.174,0.7012,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,9,210.449,28.444,24.244,33.444,84.791,1.705,0.1976,2.983,9.584,0.1976,0.7413,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,10,201.437,28.444,24.244,33.444,84.611,1.759,0.2026,2.855,9.584,0.2026,0.7511,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,11,178.442,28.244,24.044,33.244,83.151,1.905,0.2154,2.529,9.084,0.2154,0.7764,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2061-2080,12,147.943,27.844,23.644,32.844,80.541,2.105,0.2323,2.097,8.084,0.2323,0.7604,0.688,0.17,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,1,118.795,28.195,23.995,33.195,77.486,2.305,0.28,1.717,10.538,0.28,0.6949,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,2,86.12,28.395,24.195,33.395,74.832,2.451,0.2982,1.245,11.037,0.2982,0.64,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,3,93.424,28.995,24.795,33.995,73.978,2.505,0.2941,1.35,12.537,0.2941,0.6136,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,4,101.962,29.595,25.395,34.595,74.149,2.451,0.2894,1.474,14.037,0.2894,0.5888,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,5,162.936,29.695,25.495,34.695,78.369,2.305,0.2555,2.355,14.288,0.2555,0.6627,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,6,223.87,29.195,24.995,34.195,83.587,2.105,0.2216,3.236,13.038,0.2216,0.6753,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,7,258.421,28.795,24.595,33.795,85.278,1.905,0.2024,3.735,12.038,0.2024,0.6617,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,8,250.139,28.895,24.695,33.895,85.113,1.759,0.207,3.615,12.287,0.207,0.6647,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,9,208.142,28.995,24.795,33.995,84.273,1.705,0.2304,3.008,12.537,0.2304,0.7045,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,10,199.184,28.995,24.795,33.995,84.094,1.759,0.2353,2.879,12.537,0.2353,0.7142,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,11,176.465,28.795,24.595,33.795,82.639,1.905,0.248,2.551,12.038,0.248,0.7345,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp370,2081-2100,12,146.35,28.395,24.195,33.395,80.037,2.105,0.2647,2.115,11.037,0.2647,0.719,0.8,0.2,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,1,123.848,25.99,21.79,30.99,79.477,2.335,0.1512,1.651,0.0,0.1512,0.7378,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,2,89.855,26.19,21.99,31.19,76.797,2.481,0.1701,1.198,0.0,0.1701,0.7052,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,3,97.598,26.79,22.59,31.79,75.952,2.535,0.1658,1.301,0.725,0.1658,0.7514,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,4,106.576,27.39,23.19,32.39,76.132,2.481,0.1608,1.421,2.225,0.1608,0.7523,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,5,170.187,27.49,23.29,32.49,80.404,2.335,0.1255,2.269,2.475,0.1255,0.8297,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,6,233.537,26.99,22.79,31.99,85.671,2.135,0.0903,3.114,1.225,0.0903,0.8211,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,7,269.407,26.59,22.39,31.59,87.388,1.935,0.0703,3.592,0.225,0.0703,0.758,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,8,260.906,26.69,22.49,31.69,87.218,1.789,0.0751,3.479,0.475,0.0751,0.7733,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,9,217.37,26.79,22.59,31.79,86.347,1.735,0.0992,2.898,0.725,0.0992,0.8267,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,10,208.193,26.79,22.59,31.79,86.164,1.789,0.1043,2.776,0.725,0.1043,0.8367,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,11,184.375,26.59,22.39,31.59,84.687,1.935,0.1176,2.458,0.225,0.1176,0.8506,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,historical,12,152.722,26.19,21.99,31.19,82.054,2.135,0.1352,2.036,0.0,0.1352,0.7876,0.35,0.08,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,1,122.224,26.699,22.499,31.699,78.837,2.335,0.1926,1.674,2.522,0.1926,0.7701,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,2,88.654,26.899,22.699,31.899,76.166,2.481,0.2112,1.214,3.022,0.2112,0.7381,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,3,96.256,27.499,23.299,32.499,75.318,2.535,0.207,1.318,4.522,0.207,0.7242,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,4,105.093,28.099,23.899,33.099,75.494,2.481,0.2021,1.439,6.022,0.2021,0.6998,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,5,167.856,28.199,23.999,33.199,79.75,2.335,0.1672,2.299,6.272,0.1672,0.7761,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,6,230.43,27.699,23.499,32.699,85.001,2.135,0.1325,3.155,5.022,0.1325,0.7751,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,7,265.876,27.299,23.099,32.299,86.71,1.935,0.1128,3.641,4.022,0.1128,0.7605,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,8,257.445,27.399,23.199,32.399,86.541,1.789,0.1175,3.525,4.272,0.1175,0.7636,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,9,214.404,27.499,23.299,32.499,85.681,1.735,0.1414,2.936,4.522,0.1414,0.8045,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,10,205.297,27.499,23.299,32.499,85.498,1.789,0.1464,2.811,4.522,0.1464,0.8144,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,11,181.832,27.299,23.099,32.299,84.029,1.935,0.1595,2.49,4.022,0.1595,0.8484,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2021-2040,12,150.674,26.899,22.699,31.899,81.406,2.135,0.1768,2.063,3.022,0.1768,0.8194,0.462,0.11,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,1,120.6,27.408,23.208,32.408,78.197,2.335,0.234,1.695,6.319,0.234,0.7535,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,2,87.454,27.607,23.408,32.608,75.534,2.481,0.2524,1.229,6.819,0.2524,0.698,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,3,94.915,28.208,24.008,33.207,74.683,2.535,0.2483,1.334,8.319,0.2483,0.6718,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,4,103.61,28.808,24.608,33.808,74.857,2.481,0.2434,1.456,9.819,0.2434,0.6472,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,5,165.526,28.908,24.708,33.908,79.096,2.335,0.209,2.326,10.069,0.209,0.7224,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,6,227.322,28.408,24.208,33.408,84.331,2.135,0.1747,3.195,8.819,0.1747,0.7278,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,7,262.344,28.008,23.808,33.008,86.032,1.935,0.1553,3.687,7.819,0.1553,0.7137,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,8,253.984,28.107,23.908,33.108,85.865,1.789,0.1599,3.569,8.069,0.1599,0.7168,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,9,211.438,28.208,24.008,33.207,85.014,1.735,0.1835,2.971,8.319,0.1835,0.7571,0.575,0.14,synthetic_reference_based,climate-demo-1.0
davao,7.073,125.612,35,ssp585,2041-2060,10,202.402,28.208,24.008,33.207,84.833,1.789,0.1886,2.844,8.319,0.1886,0.767,0.575,0.14,synthetic_reference_based,climate-demo-1.0
