record_id,farm_id,year,region,province,latitude,longitude,elevation_m,slope_degrees,farm_area_hectares,tree_density_per_hectare,total_trees,young_trees,productive_trees,aging_trees,stressed_trees,infested_trees,recovering_trees,dead_trees,average_tree_age,variety,soil_ph,nitrogen_index,phosphorus_index,potassium_index,drainage_index,annual_rainfall_mm,mean_temperature_c,relative_humidity_percent,drought_exposure,typhoon_exposure,weather_event,weather_severity,intervention,pest_control,soil_rehabilitation,replanting,yellowing,crown_decline,frond_cuts,visible_scale_insects,rhinoceros_beetle_damage,premature_nut_fall,nearby_reports,symptom_severity,pest_probability,pest_outcome,suitability_score,suitability_class,annual_production_tons,yield_tons_per_hectare,replanting_survival,rehabilitation_success,data_source_type,is_synthetic,generation_version,generation_seed,reference_group,created_at,quality_flag
SYN-FARM-0022-2020,SYN-FARM-0022,2020,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,78,773,83,45,4,72,19,27.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2256.4072627315263,26.02987208493918,77.62443281152562,0.0,0.2064177121855015,normal,0.44436703414273304,pest_control,1,0,0,0,0,0,0,0,0,0,0,0.054227063851816075,0,0.9120192640229928,4,27.94712083401252,3.385815661225297,0.866930774191444,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0022-2021,SYN-FARM-0022,2021,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,241,520,166,35,6,84,22,28.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2206.46882292989,26.518861155410846,79.2882843266421,0.0,0.1826106716804072,normal,0.44955699730241255,replanting,0,0,1,0,0,0,0,0,0,1,0,0.17844248068216692,0,0.9139238272634004,4,21.462289359039247,2.6001732296210522,0.8776565886364626,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0022-2022,SYN-FARM-0022,2022,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,189,667,86,36,4,66,26,29.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2441.224326401336,26.830889681515764,84.9972596376637,0.0,0.15964674061066675,normal,0.2610860192679275,combined,1,1,1,0,0,0,0,0,0,0,0,0.09773008465604845,0,0.9157609417489796,4,24.023115611893342,2.9104193434904295,0.8316110679985231,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0022-2023,SYN-FARM-0022,2023,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,88,688,144,74,53,11,16,30.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2422.6470219119487,26.743659658572838,85.2763037818979,0.0,0.21619565454516668,extreme_rain,0.2888440665700375,none,0,0,0,1,0,0,1,1,1,1,2,0.28766835392931855,1,0.9112370286342196,4,16.083168447430793,1.9484885020843623,0.8329829875893151,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0022-2024,SYN-FARM-0022,2024,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,107,751,98,45,6,52,15,31.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2102.4952359925855,26.251362399733466,81.13746428600713,0.0,0.06683333954586679,normal,0.21248756345348624,monitoring,0,0,0,0,0,0,0,0,0,0,0,0.18056222548468043,0,0.9231860138341637,4,21.71985652663209,2.6313776944756913,0.9411716372132184,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0022-2025,SYN-FARM-0022,2025,Region IV-A,Quezon,13.928509953886568,121.69323440410241,114.22543421827483,12.42409005091464,8.254176727358718,130.06674986249752,1074,205,489,164,102,40,55,19,32.29437835742867,Tall,5.8153072503228325,0.7223097837646095,0.7080202835140091,0.6984158457593865,0.6333287610665969,2224.422761273761,26.40368972237816,80.48388460340499,0.0,0.3293584881330954,extreme_rain,0.5215453591334833,replanting,0,0,1,1,0,0,0,1,0,0,2,0.22066737214629217,1,0.9021840019471854,4,13.175896916804886,1.5962702704356908,0.8153151893497057,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2018,SYN-FARM-0023,2018,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,33,260,88,17,2,31,10,31.887705981478202,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2100.861778264361,25.867801625505948,75.72387461164266,0.0,0.2683856698009139,normal,0.238033936295518,pest_control,1,0,0,0,0,0,0,0,0,0,1,0.04783144252318976,0,0.9339917356365947,4,9.793652052008357,2.975577949886076,0.7753865874195865,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2019,SYN-FARM-0023,2019,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,50,273,76,27,4,5,6,32.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,1893.4437286921204,25.620057010707086,77.95264486704602,0.0,0.2100367605391269,normal,0.17862156347657074,none,0,0,0,0,0,0,0,0,0,1,0,0.14981264642289627,0,0.9386596483775376,4,9.19909465226547,2.794935235684918,0.8750270360926061,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2020,SYN-FARM-0023,2020,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,55,267,42,20,6,45,6,33.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2326.793830536848,25.56224748258801,85.07158193263166,0.0,0.15612881843434748,normal,0.09101700716572013,soil_rehabilitation,0,1,0,0,0,0,0,0,0,1,1,0.2737074827386789,0,0.94297228374592,4,8.874700957405706,2.696375605387572,0.8785821669688975,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2021,SYN-FARM-0023,2021,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,77,206,96,24,3,25,10,34.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2166.4594310439106,26.311117727677516,83.32023205529852,0.0,0.08638632616701068,normal,0.17329647078389424,combined,1,1,1,0,0,0,0,0,0,0,0,0.07655091513444333,0,0.9485516831273069,4,7.915379073836489,2.404907516830518,0.8063224042055255,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2022,SYN-FARM-0023,2022,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,106,241,41,12,0,30,11,35.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2124.02696103873,26.159832168208233,73.82210510426414,0.0,0.00840638183648964,normal,0.18112101742151432,combined,1,1,1,0,0,0,0,0,0,0,1,0.03713032136413323,0,0.9547900786737487,4,7.602504349506011,2.3098476631773,0.8885171053227118,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2023,SYN-FARM-0023,2023,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,23,275,88,13,1,25,16,36.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2003.145536049923,25.7747369486056,82.11416260497357,0.0,0.19757458135695008,normal,0.02110922052344083,soil_rehabilitation,0,1,0,0,0,0,0,0,0,0,1,0.2143678747191376,0,0.9396566227121118,4,10.402852599614766,3.1606696508051857,0.9002284277777809,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2024,SYN-FARM-0023,2024,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,88,175,111,30,11,18,8,37.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2013.818408330583,26.31392325304212,84.44955161788221,0.0,0.17501483388358877,extreme_rain,0.5048605737929008,replanting,0,0,1,0,0,0,0,0,0,0,0,0.24670406014889784,0,0.9414614025099807,4,7.211956237292362,2.191188521020595,0.8113608861701497,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0023-2025,SYN-FARM-0023,2025,Region IX,Zamboanga del Sur,7.646904342235396,123.32644488592794,206.44005078755242,5.817398461751472,3.2913444772580465,133.9264074035175,441,70,207,104,16,6,28,10,38.887705981478206,Tall,6.471333779001671,0.892776813695467,0.8434970700845322,0.7564274014451294,0.7392066155436897,2170.0499127286175,26.26078689073127,83.07660795959269,0.0,0.037694894948420606,normal,0.1271009294754813,replanting,0,0,1,0,0,0,0,0,0,1,0,0.23025123827199964,0,0.9524469976247941,4,7.8416406895849375,2.3825037894902,0.7299931119089671,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2018,SYN-FARM-0024,2018,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,35,51,53,19,12,8,11,38.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2197.6396843603416,25.78247338687148,84.96217805751485,0.0,0.3346005057441915,typhoon,0.3863639779126917,replanting,0,0,1,0,1,0,0,0,1,1,2,0.30497991078423603,1,0.8534303850597611,4,1.3103842472112293,0.9642616425233369,0.7791710710036525,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2019,SYN-FARM-0024,2019,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,27,105,34,12,5,0,6,39.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2286.4355783694955,25.580426157596044,85.33785032444938,0.0,0.529388447255576,extreme_rain,0.3987972860316654,none,0,0,0,0,0,0,0,0,0,0,1,0.36340884142173707,0,0.8378473497388503,3,3.3500177362403707,2.4651499067576466,0.8555650935499055,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2020,SYN-FARM-0024,2020,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,39,58,57,4,2,22,7,40.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2197.4861461791365,26.475893573484573,80.82419981025426,0.0,0.010646968579406054,normal,0.5390736653972721,replanting,0,0,1,0,0,0,0,0,0,0,1,0.2085138057424112,0,0.8793466680329439,4,3.800252765376775,2.7964606422465392,0.932193795569662,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2021,SYN-FARM-0024,2021,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,21,84,58,6,4,6,10,41.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2083.278371556793,26.104224147551367,81.7436343321436,0.0,0.06348098385154333,normal,0.10076717338187342,soil_rehabilitation,0,1,0,0,0,0,0,0,0,0,1,0.22003741330529106,0,0.875119946811173,4,4.4210035720484875,3.253247415830567,0.7684139558263178,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2022,SYN-FARM-0024,2022,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,18,81,56,7,9,13,5,42.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2196.1270723160465,26.043721442170366,80.78539797634298,0.0,0.03570310699912008,normal,0.07774998131413013,soil_rehabilitation,0,1,0,0,0,1,1,0,0,1,2,0.22114395964001568,1,0.8773421769593668,4,2.989247880084692,2.1996731698311027,0.8037805870889907,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2023,SYN-FARM-0024,2023,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,39,81,42,4,0,10,13,43.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2265.074804967449,25.82717092361434,77.25144029484342,0.0,0.2988839850026396,normal,0.41404193548402757,replanting,0,0,1,0,0,0,0,0,0,1,0,0.22543633011209568,0,0.8562877067190853,4,3.44513319093344,2.535141731496752,0.722932500916711,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2024,SYN-FARM-0024,2024,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,40,33,69,17,8,13,9,44.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2055.143355330891,26.292836814016226,83.66296290159205,0.0,0.17739699941820508,drought,0.6351724934281624,replanting,0,0,1,1,1,0,0,0,0,0,2,0.2774287139110721,1,0.86600666556584,4,1.7615005817128402,1.2962208969186706,0.7720576570516828,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0024-2025,SYN-FARM-0024,2025,Region V,Albay,13.450964866773852,123.37830770946087,228.91247227883454,3.0533142021942887,1.3589509210198782,139.4266169957531,189,19,71,73,8,1,13,4,45.508453778482576,Tall,6.655286235787702,0.13985546857577716,0.24003261016106817,0.4387552020377963,0.7749384052059998,2108.305338949896,25.55136172875725,82.06433485171915,0.0,0.22604177942340686,normal,0.2200830437875417,pest_control,1,0,0,0,0,0,0,0,0,1,1,0.0979785238808487,0,0.8621150831654238,4,3.3440310846439196,2.4607445588500427,0.8110027885532296,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2018,SYN-FARM-0025,2018,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,51,159,153,23,13,22,11,43.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2043.2949302963184,26.618454247281477,90.54523509657018,0.0,0.06264824135834862,normal,0.285234566070038,monitoring,0,0,0,0,0,0,0,0,0,0,0,0.3615903588865778,0,0.8801615748586173,4,8.706145160652072,3.4654662491296633,0.8775235838703214,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2019,SYN-FARM-0025,2019,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,76,111,167,35,2,21,20,44.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2284.175383582958,27.031213804364505,83.87249496512324,0.0,0.1863552647158134,extreme_rain,0.3741045513324636,combined,1,1,1,0,0,0,0,0,0,0,1,0.11620503238105982,0,0.8702650129900202,4,6.722890303907725,2.6760350321391053,0.815102748578337,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2020,SYN-FARM-0025,2020,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,86,157,141,17,1,19,11,45.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2453.4700927985855,26.254509512102626,81.35054434141291,0.0,0.11784133430465,normal,0.029215011045898586,combined,1,1,1,0,0,0,0,0,0,0,0,0.10606009725710827,0,0.8757461274229132,4,7.724385439712584,3.0746784647670222,0.7790393274537571,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2021,SYN-FARM-0025,2021,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,89,136,138,18,3,36,12,46.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2028.121063736736,27.14686938982345,79.83456933905842,0.0,0.0071567678268063175,normal,0.18483863921068994,combined,1,1,1,0,0,0,0,0,0,0,0,0.07194243439619494,0,0.8846008927411407,4,7.2329472104592,2.8790623148426286,0.8659086606833544,1,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2022,SYN-FARM-0025,2022,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,87,58,199,45,14,20,9,47.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2295.279499718856,26.825881729479562,80.17493649112627,0.0,0.1429965566139416,drought,0.6717182123794457,replanting,0,0,1,1,1,0,0,1,1,1,2,0.2736856049499187,1,0.8737337096381699,4,3.6371034886134717,1.447742847356534,0.7906878382473644,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2023,SYN-FARM-0025,2023,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,81,122,172,19,3,13,22,48.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2102.8211484072303,26.923305082853002,81.1289957824329,0.0,0.1420454627351297,normal,0.6280492620018695,combined,1,1,1,0,0,0,0,0,0,0,1,0.09620847419215198,0,0.8738097971484748,4,6.016649540374479,2.394917099389094,0.7285483697596711,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2024,SYN-FARM-0025,2024,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,104,103,165,13,1,26,20,49.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2215.7527235679013,26.611988787426707,81.19493580865408,0.0,0.15430898208233745,normal,0.5427032478131478,combined,1,1,1,0,0,0,0,0,0,0,1,0.10694310643889131,0,0.8728287156006983,4,5.483104543742271,2.182540422443998,0.9412011053376099,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0025-2025,SYN-FARM-0025,2025,Region XII,South Cotabato,6.177304780555908,124.8280518325723,81.02130530028955,6.843776595264035,2.5122579574504824,172.11945381316843,432,36,146,177,19,14,11,29,50.98998915202367,Tall,6.220521555917072,0.3101765835185563,0.37808025174523996,0.46878347581482716,0.6397277456285367,2065.80434532639,26.78704172039661,82.76016876167779,0.0,0.030953132343508338,normal,0.1815730000166863,monitoring,0,0,0,0,1,1,0,0,0,1,2,0.28611179132576425,1,0.8826971835798045,4,5.2601327067198955,2.093786862579208,0.814744035891802,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2018,SYN-FARM-0026,2018,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,74,399,48,18,7,15,10,21.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2389.2552744913282,25.34078199517226,83.58836547520555,0.0,0.215976816960505,normal,0.08203375771570343,none,0,0,0,0,0,0,0,0,0,0,1,0.24617250875320085,0,0.8934825327268796,4,10.727498325177937,2.7484590825143504,0.752671904642718,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2019,SYN-FARM-0026,2019,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,27,321,114,37,15,47,10,22.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2353.5333112925628,24.89415495094706,83.52406563011503,0.0,0.031758074893779256,extreme_rain,0.14024699695954707,soil_rehabilitation,0,1,0,0,1,0,0,0,1,0,2,0.21620923264811903,1,0.9082200320922177,4,7.358491769407038,1.8852963593353351,0.7981980920339171,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2020,SYN-FARM-0026,2020,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,51,341,83,31,23,34,8,23.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2403.40375164242,25.704994496699893,85.37902309908137,0.0,0.3431163924589348,normal,0.1895932138676168,soil_rehabilitation,0,1,0,1,0,0,0,1,1,0,2,0.2959789028234888,1,0.8833113666870052,4,6.843334044688325,1.753309396064745,0.7784694425435797,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2021,SYN-FARM-0026,2021,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,119,300,55,26,31,29,11,24.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2486.084117909074,25.390617913934413,87.93162062856337,0.0,0.2935078344553008,normal,0.3739726622909834,replanting,0,0,1,1,1,0,0,1,1,0,2,0.3402873842559553,1,0.8872800513272959,4,6.590049933042692,1.6884162591928293,0.8278820100803337,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2022,SYN-FARM-0026,2022,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,128,312,71,30,0,16,14,25.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2269.236873622719,25.464658921455364,80.27446219711702,0.0,0.11910982922786527,normal,0.27410947224331494,combined,1,1,1,0,0,0,0,0,0,0,1,0.060748958878907536,0,0.9012318917454908,4,8.897775499669345,2.2796714709190353,0.8014762284584035,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2023,SYN-FARM-0026,2023,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,44,371,88,25,4,32,7,26.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2408.0689682156512,26.50482807585042,80.9894050714623,0.0,0.10881528618495079,normal,0.15330625481117705,pest_control,1,0,0,0,0,0,0,0,0,1,0,0.06906046801157587,0,0.9020554551889239,4,10.696038506257022,2.7403988598579176,0.8272252344092883,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2024,SYN-FARM-0026,2024,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,42,401,44,25,20,30,9,27.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2350.912602835567,25.313266097397527,80.69903679353672,0.0,0.23435925657404358,normal,0.35356149510926793,monitoring,0,0,0,1,0,0,1,1,0,1,1,0.21450376746622,1,0.8920119375577965,4,8.474272758808537,2.1711671468627274,0.6197262463669109,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
SYN-FARM-0026-2025,SYN-FARM-0026,2025,Region XI,Davao Oriental,7.514512773622359,126.30052806709196,277.6958204822125,3.7301165815370707,3.903095517566951,146.1705552564768,571,117,312,68,23,7,36,8,28.86461102879575,Tall,5.743326724738921,0.4648118794127689,0.4431593902046487,0.6801271206000434,0.7081177484196497,2210.8432696297004,25.693252231513217,84.6024537386534,0.0,0.21982806021103632,normal,0.052007382756885226,replanting,0,0,1,0,0,0,0,0,0,0,1,0.24993870073459565,0,0.8931744332668371,4,9.862403085193174,2.5268157135291016,0.6631382949654271,0,synthetic_reference_based,True,agri-synthetic-1.0,20260719,Philippine coconut development ranges,2026-07-19T05:04:04.547864+00:00,development_only
